name,RA_h,RA_m,RA_s,DecSign,DecAbsDeg,DEC_m,DEC_s,RA_deg,DEC_deg,redshift,Rin,Rout,scaleR,R2500,R2500e,R500,R500e,T2500,T2500e,T500,T500e,K0,K0err,K100,K100err,spec_kT,spec_kT_err,spec_Z,spec_Z_err,Fx,Fx_err,Lx,Lx_err,LXrest,LXrest_err,LXbol,LXbol_err,radial_profile,dof,spec_X2r,max_ap,wtkT,wtkTe,wtZ,wtZe,obsIDs_good,obsIDs_all
--,h,m,s,DE-,DEd,m,s,degree,degree,--,scaleR,scaleR,--,kpc,kpc,kpc,kpc,keV,keV,keV,keV,keV cm2,keV cm2,keV cm2,keV cm2,keV,keV,Zsun,Zsun,erg/s/cm2,erg/s/cm2,erg/s,erg/s,erg/s,erg/s,erg/s,erg/s,--,--,--,arcmin,keV,keV,Zsun,Zsun,--,--
ACCEPT2 cluster name,Right Ascension J2000 (hours),Right Ascension J2000 (minutes),Right Ascension J2000 (seconds),Declination J2000 (sign),Declination J2000 (degrees),Declination J2000 (minutes),Declination J2000 (Seconds),Right Ascension J2000 (decimal degrees),Declination J2000 (decimal degrees),Redshift,Inner radius,Outer radius,Radius scale,R2500 radius,R2500 radius error,R500 radius,R500 radius error,Average temperature R2500,Average temperature R2500 error,Average temperature R500,Average temperature R500 error,Central entropy,Central entropy error,Entropy at 100kpc,Entropy at 100kpc error,Temperature,Temperature error,Metallicity,Metallicity error,--,--,--,--,--,--,--,--,--,--,--,Maximum aperature,--,--,--,--,observation ID,observation ID
MACS_J1115.8+0129,11,15,51.9,+,1,29,56.32,168.96612,1.49898,0.352,0.3,1,R2500     ,589,37,1349,104,9.334,0.826,9.819,1.024,22.1,2.4,124,9.4,9.18,0.73,1.89E-01,6.80E-02,2.11E-12,5.99E-14,8.71E+44,2.47E+43,8.01E+44,2.27E+43,1.27E+45,3.61E+43,./proj_profs/MACS_J1115.8+0129_kTZ.dat,2047,1.253,1.993,nan,nan,nan,nan,[3275  9375],[3275  9375]
WARP_J1120.1+4318,11,20,7.1,+,43,18,7.84,170.0296,43.30218,0.6,0.3,1,R2500     ,348,51,755,107,4.608,0.891,4.25,0.811,nan,nan,nan,nan,4.71,0.906,8.80E-02,1.28E-01,3.69E-13,4.52E-14,5.48E+44,6.72E+43,5.56E+44,6.82E+43,7.49E+44,9.18E+43,None      ,1022,1.022,0.87,nan,nan,nan,nan,[5771]    ,[5771]
400d_J1120+2326,11,20,57.1,+,23,26,30.81,170.2379,23.44189,0.562,0.3,1,R2500     ,355,32,746,59,4.594,0.545,3.99,0.412,nan,nan,nan,nan,4.457,0.577,2.79E-01,1.59E-01,1.72E-13,1.33E-14,2.17E+44,1.68E+43,2.22E+44,1.71E+43,2.95E+44,2.28E+43,None      ,1022,1.152,0.917,nan,nan,nan,nan,[1660]    ,[1660]
HCG_051   ,11,22,26.3,+,24,17,55.13,170.60978,24.29865,0.026,0.3,1,R2500     ,235,8,550,32,1.321,0.026,1.347,0.024,nan,nan,130.8,10.9,1.319,0.031,2.94E-01,3.80E-02,9.16E-13,7.00E-14,1.36E+42,1.04E+41,1.37E+42,1.05E+41,1.94E+42,1.48E+41,./proj_profs/HCG_051_kTZ.dat,2047,1.156,7.658,nan,nan,nan,nan,[4989  5304],[4989  5304]
SDSS_CE_J170.688583+01.106133,11,22,51.8,+,1,6,4.82,170.71567,1.10134,0.072,0.3,1,R2500     ,342,39,717,88,2.704,0.522,2.304,0.487,nan,nan,nan,nan,2.686,0.522,3.63E-01,2.17E-01,7.59E-13,1.14E-13,9.36E+42,1.41E+42,9.46E+42,1.42E+42,1.23E+43,1.85E+42,None      ,1022,2.018,4.203,nan,nan,nan,nan,[4991]    ,[4991]
ABELL_1240,11,23,37.7,+,43,5,51.12,170.90727,43.09753,0.159,0.3,1,R2500     ,415,26,970,55,4.146,0.419,4.377,0.4,196.3,92.4,117.6,161,4.158,0.42,2.79E-01,1.37E-01,7.15E-13,4.61E-14,4.84E+43,3.12E+42,4.84E+43,3.13E+42,6.40E+43,4.13E+42,./proj_profs/ABELL_1240_kTZ.dat,1022,1.411,2.55,nan,nan,nan,nan,[4961]    ,[4961]
MCXC_J1130.0+3637,11,30,3.1,+,36,38,13.03,172.51306,36.63695,0.06,0.3,1,R2500     ,269,10,658,45,1.744,0.084,1.949,0.181,nan,nan,119.3,8.1,1.738,0.083,1.30E-01,3.20E-02,7.97E-13,4.97E-14,6.71E+42,4.18E+41,6.85E+42,4.27E+41,9.65E+42,6.01E+41,./proj_profs/MCXC_J1130.0+3637_kTZ.dat,1022,1.188,3.921,1.649,0.249,0.084,0.064,[6945]    ,[6945]
ABELL_1285,11,30,22.4,-,14,34,50.57,172.59317,-14.58071,0.106,0.3,1,R2500     ,496,13,1113,34,5.477,0.209,5.438,0.218,186.2,29.1,77.4,36,5.524,0.209,2.87E-01,5.20E-02,8.00E-12,1.47E-13,2.25E+44,4.12E+42,2.22E+44,4.06E+42,3.05E+44,5.59E+42,./proj_profs/ABELL_1285_kTZ.dat,2047,1.219,4.305,5.361,0.617,0.314,0.026,[15309  15189],[15189  15309]
ABELL_1300,11,31,54.6,-,19,55,44.79,172.97749,-19.92911,0.307,0.3,1,R2500     ,786,78,1689,189,15.104,2.21,14.351,2.271,65.7,26.4,203.5,36.8,11.265,1.174,2.62E-01,9.90E-02,3.50E-12,8.76E-14,1.05E+45,2.63E+43,9.56E+44,2.39E+43,1.65E+45,4.11E+43,./proj_profs/ABELL_1300_kTZ.dat,2047,1.285,2.914,nan,nan,nan,nan,[3276  15300],[15300  3276]
ClG_1137.5+6625,11,40,22.5,+,66,8,15.51,175.09355,66.13764,0.782,0.3,1,R2500     ,334,35,717,83,5.159,0.632,4.682,0.648,nan,nan,nan,nan,5.174,0.629,2.28E-01,1.22E-01,1.94E-13,1.24E-14,5.55E+44,3.55E+43,5.57E+44,3.57E+43,7.59E+44,4.86E+43,None      ,1022,1.088,0.747,nan,nan,nan,nan,[536]     ,[536]
WHL_J114224.8+583205,11,42,23.5,+,58,31,12.99,175.59797,58.52027,0.311,0.3,1,R2500     ,609,39,1335,90,9.549,0.885,9.249,0.846,459.9,45,14.7,25,8.855,0.679,1.27E-01,7.30E-02,2.71E-12,6.31E-14,8.37E+44,1.95E+43,7.78E+44,1.81E+43,1.22E+45,2.85E+43,./proj_profs/WHL_J114224.8+583205_kTZ.dat,1022,1.166,2.241,nan,nan,nan,nan,[15136]   ,[15136]
SDSS-C4-DR3_3018,11,47,13.1,+,55,43,44.65,176.80458,55.72907,0.051,0.3,1,R2500     ,341,14,770,40,2.642,0.169,2.597,0.184,130.9,37.9,103.1,73.3,2.639,0.169,3.61E-01,7.30E-02,1.44E-12,8.14E-14,8.62E+42,4.89E+41,8.69E+42,4.92E+41,1.13E+43,6.42E+41,./proj_profs/SDSS-C4-DR3_3018_kTZ.dat,1022,1.265,5.784,2.516,0.44,0.328,0.144,[6943]    ,[6943]
ABELL_1413,11,55,17.9,+,23,24,20.45,178.82471,23.40568,0.143,0.3,1,R2500     ,578,13,1292,39,7.458,0.188,7.427,0.194,57.4,5.1,129.7,8.1,7.414,0.173,2.12E-01,2.80E-02,7.93E-12,8.40E-14,4.23E+44,4.48E+42,4.10E+44,4.34E+42,6.08E+44,6.44E+42,./proj_profs/ABELL_1413_kTZ.dat,2047,1.459,3.886,7.35,0.558,0.231,0.089,[5003  5002],[1661  5002  5003  537]
ABELL_1423,11,57,17.2,+,33,36,39.59,179.3218,33.611,0.213,0.3,1,R2500     ,441,16,970,41,4.323,0.254,4.084,0.266,nan,nan,359.4,31,4.33,0.256,1.59E-01,7.50E-02,2.28E-12,7.00E-14,3.16E+43,9.70E+41,3.16E+43,9.71E+41,4.21E+43,1.29E+42,./proj_profs/ABELL_1423_kTZ.dat,2047,1.393,2.396,5.932,0.945,0.245,0.115,[11724  538],[11724  538]
GMBCG_J179.81192+49.79669,11,59,13.9,+,49,47,39.57,179.80778,49.79433,0.383,0.3,1,R2500     ,569,62,1366,178,9.032,1.433,10.379,1.974,nan,nan,nan,nan,10.276,1.691,2.67E-01,1.41E-01,1.72E-12,8.66E-14,8.64E+44,4.36E+43,7.81E+44,3.94E+43,1.30E+45,6.53E+43,None      ,1022,1.111,1.823,nan,nan,nan,nan,[15119]   ,[15119]
SDSS-C4-DR3_3144,11,59,52.2,+,55,32,5.45,179.9675,55.53485,0.081,0.3,1,R2500     ,269,10,600,37,1.766,0.076,1.656,0.104,3.1,0.7,393.6,61,1.766,0.077,2.47E-01,5.10E-02,4.60E-13,3.23E-14,7.28E+42,5.11E+41,7.47E+42,5.24E+41,1.03E+43,7.20E+41,./proj_profs/SDSS-C4-DR3_3144_kTZ.dat,1022,1.001,2.975,1.806,0.28,0.251,0.117,[4964]    ,[4964  910]
PLCKESZ_G292.51+21.98,12,1,5.4,-,39,52,28.11,180.27241,-39.87447,0.3,0.3,1,R2500     ,606,48,1351,111,9.368,1.116,9.352,1.116,nan,nan,nan,nan,8.702,0.784,2.33E-01,7.60E-02,2.23E-12,6.46E-14,6.33E+44,1.84E+43,5.90E+44,1.71E+43,9.22E+44,2.67E+43,None      ,1022,1.104,2.286,nan,nan,nan,nan,[15134]   ,[15134]
ABELL_1446,12,2,4.2,+,58,1,59.5,180.5176,58.03319,0.103,0.3,1,R2500     ,390,10,872,28,3.529,0.117,3.429,0.122,nan,nan,62.9,31.1,3.526,0.117,3.54E-01,4.80E-02,2.58E-12,6.77E-14,6.88E+43,1.80E+42,6.91E+43,1.81E+42,9.00E+43,2.36E+42,./proj_profs/ABELL_1446_kTZ.dat,1022,1.123,3.459,3.606,0.513,0.332,0.163,[4975]    ,[4975]
400d_J1202+5751,12,2,18.6,+,57,51,57.23,180.57768,57.8659,0.677,0.3,1,R2500     ,275,53,628,134,3.236,0.787,3.263,0.9,nan,nan,nan,nan,3.184,0.758,9.49E-01,6.09E-01,9.06E-14,1.64E-14,1.81E+44,3.28E+43,1.98E+44,3.59E+43,2.51E+44,4.55E+43,None      ,1022,1.112,0.65,nan,nan,nan,nan,[5757]    ,[5757]
MACS_J1206.2-0847,12,6,12.1,-,8,48,1.67,181.55039,-8.80046,0.44,0.3,1,R2500     ,606,50,1337,119,10.715,1.203,10.549,1.229,54.2,11.4,134.9,20.8,11.369,1.423,2.25E-01,1.09E-01,2.75E-12,7.95E-14,1.93E+45,5.57E+43,1.70E+45,4.92E+43,2.94E+45,8.50E+43,./proj_profs/MACS_J1206.2-0847_kTZ.dat,1022,1.235,1.785,nan,nan,nan,nan,[3277]    ,[3277]
400d_J1206-0744,12,6,31.8,-,7,44,26.49,181.63247,-7.74069,0.068,0.3,1,R2500     ,304,25,749,66,2.179,0.294,2.492,0.367,nan,nan,nan,nan,2.102,0.252,3.56E-01,1.68E-01,9.53E-13,1.46E-13,1.04E+43,1.60E+42,1.06E+43,1.62E+42,1.41E+43,2.16E+42,None      ,1022,1.502,3.943,nan,nan,nan,nan,[9388]    ,[9388]
NGC_4104_GROUP,12,6,38.9,+,28,10,26.98,181.66208,28.17416,0.028,0.3,1,R2500     ,279,11,639,33,1.797,0.097,1.794,0.076,0,0.4,871.4,94.1,1.729,0.071,1.84E-01,3.60E-02,1.10E-12,6.77E-14,1.97E+42,1.21E+41,1.98E+42,1.22E+41,2.77E+42,1.71E+41,./proj_profs/NGC_4104_GROUP_kTZ.dat,1022,1.249,8.278,1.696,0.236,0.118,0.055,[6939]    ,[6939]
MCXC_J1215.4-3900,12,15,24.7,-,39,2,7.74,183.85304,-39.03548,0.119,0.3,1,R2500     ,494,20,1116,49,5.489,0.361,5.507,0.376,275.4,63.7,71.6,105.1,5.505,0.361,4.29E-01,1.10E-01,4.44E-12,1.06E-13,1.60E+44,3.82E+42,1.57E+44,3.76E+42,2.16E+44,5.15E+42,./proj_profs/MCXC_J1215.4-3900_kTZ.dat,1022,1.167,3.877,nan,nan,nan,nan,[15140]   ,[15140]
NSC_J121733+033929,12,17,41.2,+,3,39,19.9,184.42152,3.65553,0.077,0.3,1,R2500     ,576,19,1296,48,7.011,0.344,7.065,0.36,nan,nan,nan,nan,6.888,0.332,2.87E-01,7.10E-02,1.81E-11,3.54E-13,2.55E+44,4.99E+42,2.50E+44,4.90E+42,3.63E+44,7.11E+42,./proj_profs/NSC_J121733+033929_kTZ.dat,1022,2.787,6.686,6.694,0.647,0.292,0.17,[4184]    ,[4184]
NSCS_J121831+401236,12,18,28.9,+,40,12,27.03,184.62025,40.20751,0.32,0.3,1,R2500     ,475,36,1061,90,6.126,0.691,6.043,0.784,nan,nan,nan,nan,6.09,0.651,2.10E-01,1.16E-01,1.33E-12,5.70E-14,4.40E+44,1.88E+43,4.25E+44,1.82E+43,5.98E+44,2.56E+43,None      ,1022,1.216,1.714,nan,nan,nan,nan,[10447]   ,[10447]
400d_J1221+4918,12,21,28.1,+,49,18,23.97,185.36688,49.30666,0.7,0.3,1,R2500     ,428,54,996,114,7.421,1.157,7.967,1.12,nan,nan,nan,nan,7.16,1.083,2.99E-01,1.38E-01,2.34E-13,1.62E-14,5.07E+44,3.51E+43,4.70E+44,3.25E+43,6.89E+44,4.77E+43,None      ,1022,1.08,0.998,nan,nan,nan,nan,[1662]    ,[1662]
NGC_4325_GROUP,12,23,6.6,+,10,37,16.85,185.77757,10.62135,0.025,0.3,1,R2500     ,202,7,473,32,1.006,0.012,1.011,0.009,3.3,0.2,110.7,3.2,0.976,0.018,2.63E-01,2.60E-02,1.25E-12,9.49E-14,1.77E+42,1.34E+41,1.79E+42,1.35E+41,2.63E+42,1.99E+41,./proj_profs/NGC_4325_GROUP_kTZ.dat,1022,1.141,6.727,1.019,0.015,0.311,0.092,[3232]    ,[3232]
NSCS_J122648+215157,12,26,51,+,21,49,56.36,186.71234,21.83232,0.37,0.3,1,R2500     ,407,41,858,44,4.841,0.719,4.253,0.302,57.7,16.4,120.7,26.5,4.785,0.474,1.91E-01,9.50E-02,3.48E-13,1.77E-14,1.62E+44,8.23E+42,1.61E+44,8.20E+42,2.17E+44,1.10E+43,./proj_profs/NSCS_J122648+215157_kTZ.dat,1022,1.082,1.332,nan,nan,nan,nan,[12878]   ,[12878  3590]
WARP_J1226.9+3332,12,26,58.2,+,33,32,46.63,186.74232,33.54629,0.89,0.3,1,R2500     ,539,78,1168,178,13.759,2.143,13.211,2.081,nan,nan,nan,nan,13.126,1.968,1.93E-01,1.89E-01,3.69E-13,1.70E-14,1.45E+45,6.69E+43,1.16E+45,5.36E+43,2.13E+45,9.83E+43,None      ,2047,1.117,1.155,nan,nan,nan,nan,[5014  3180],[3180  5014]
XMMU_J1230.3+1339,12,30,17.1,+,13,39,6.82,187.57108,13.65189,0.975,0.3,1,R2500     ,325,53,707,101,5.983,1.029,5.611,0.866,nan,nan,nan,nan,6,1.033,2.44E-01,1.54E-01,9.49E-14,9.81E-15,4.69E+44,4.85E+43,4.57E+44,4.73E+43,6.41E+44,6.62E+43,None      ,2047,1.126,0.678,nan,nan,nan,nan,[11736  12209],[11736  12209]
ABELL_1553,12,30,47.3,+,10,33,14.28,187.69698,10.55397,0.165,0.3,1,R2500     ,568,31,1287,81,7.346,0.644,7.513,0.744,180.4,25.9,57.8,22.4,7.238,0.587,5.18E-01,1.05E-01,5.37E-12,1.57E-13,3.96E+44,1.15E+43,3.82E+44,1.11E+43,5.60E+44,1.63E+43,./proj_profs/ABELL_1553_kTZ.dat,1022,1.136,3.377,nan,nan,nan,nan,[12254]   ,[12254]
MCXC_J1234.2+0947,12,34,24.2,+,9,47,15.33,188.6008,9.78759,0.229,0.3,1,R2500     ,421,28,977,57,4.524,0.48,4.741,0.43,194.6,65.4,88,115.8,4.552,0.485,1.34E-01,1.12E-01,1.14E-12,7.19E-14,1.74E+44,1.10E+43,1.73E+44,1.10E+43,2.32E+44,1.47E+43,./proj_profs/MCXC_J1234.2+0947_kTZ.dat,1022,1.255,1.934,nan,nan,nan,nan,[11727]   ,[11727]
ABELL_1569,12,36,24.7,+,16,32,23.44,189.10274,16.53984,0.073,0.3,1,R2500     ,315,17,695,34,2.33,0.202,2.171,0.108,136.4,21.5,44.1,65.7,2.381,0.174,3.20E-01,7.60E-02,1.94E-12,1.48E-13,2.50E+43,1.91E+42,2.54E+43,1.94E+42,3.35E+43,2.55E+42,./proj_profs/ABELL_1569_kTZ.dat,1022,1.575,3.799,2.223,0.326,0.239,0.089,[6100]    ,[6100]
ABELL_1576,12,36,58.5,+,63,11,12.65,189.24357,63.18685,0.279,0.3,1,R2500     ,566,38,1233,85,8.097,0.824,7.703,0.782,103.9,22.1,127.2,31.7,8.001,0.772,5.70E-02,6.30E-02,1.26E-12,4.69E-14,3.02E+44,1.13E+43,2.85E+44,1.06E+43,4.34E+44,1.62E+43,./proj_profs/ABELL_1576_kTZ.dat,2047,1.187,2.246,nan,nan,nan,nan,[7938  15127],[15127  7938]
MCXC_J1252.5-3116,12,52,34.7,-,31,15,59.91,193.1446,-31.26664,0.053,0.3,1,R2500     ,352,13,810,39,2.818,0.162,2.853,0.191,nan,nan,nan,nan,2.869,0.165,5.15E-01,1.02E-01,3.34E-12,1.93E-13,2.21E+43,1.28E+42,2.23E+43,1.28E+42,2.87E+43,1.65E+42,./proj_profs/MCXC_J1252.5-3116_kTZ.dat,1022,1.344,5.705,nan,nan,nan,nan,[12275]   ,[12275]
ABELL_3528B,12,54,22.2,-,29,0,46.71,193.5924,-29.01298,0.053,0.3,1,R2500     ,497,26,1196,61,5.256,0.47,5.955,0.508,15.3,2.7,218.8,8.8,6.06,0.567,3.75E-01,1.45E-01,8.85E-12,3.76E-13,5.75E+43,2.44E+42,5.69E+43,2.42E+42,7.97E+43,3.38E+42,./proj_profs/ABELL_3528B_kTZ.dat,1022,2.93,8.122,nan,nan,nan,nan,[10746]   ,[10746]
ABELL_1644,12,57,12.4,-,17,24,33.02,194.3015,-17.40917,0.047,0.3,1,R2500     ,481,9,1118,23,4.951,0.099,5.223,0.077,21.2,1.5,616.1,78.8,5.252,0.083,2.89E-01,2.70E-02,1.56E-11,1.26E-13,8.02E+43,6.47E+41,7.96E+43,6.43E+41,1.09E+44,8.77E+41,./proj_profs/ABELL_1644_kTZ.dat,2047,3.047,8.762,4.858,0.506,0.344,0.141,[7922  2206],[2206  7922]
ABELL_3532,12,57,22,-,30,21,48.25,194.34176,-30.3634,0.055,0.3,1,R2500     ,495,17,1098,45,5.238,0.285,5.069,0.332,150.8,20.3,83.7,29.8,5.218,0.285,4.93E-01,9.40E-02,1.21E-11,3.89E-13,8.61E+43,2.78E+42,8.54E+43,2.75E+42,1.16E+44,3.73E+42,./proj_profs/ABELL_3532_kTZ.dat,1022,4.296,7.761,nan,nan,nan,nan,[10745]   ,[10745]
ABELL_1650,12,58,41.5,-,1,45,43.19,194.67284,-1.762,0.084,0.3,1,R2500     ,514,8,1156,25,5.739,0.069,5.733,0.073,nan,nan,nan,nan,5.717,0.07,2.82E-01,1.90E-02,1.31E-11,1.03E-13,2.22E+44,1.76E+42,2.20E+44,1.73E+42,3.04E+44,2.40E+42,./proj_profs/ABELL_1650_kTZ.dat,4097,1.737,5.507,5.726,0.524,0.286,0.106,[6356  5823  4178  7242],[4178  5822  5823  6356  6357  6358  7242]
ABELL_1651,12,59,22.3,-,4,11,47.58,194.84273,-4.19655,0.085,0.3,1,R2500     ,568,20,1263,50,6.875,0.364,6.762,0.386,nan,nan,nan,nan,6.897,0.336,3.48E-01,8.10E-02,1.62E-11,3.30E-13,2.84E+44,5.78E+42,2.78E+44,5.67E+42,4.03E+44,8.22E+42,./proj_profs/ABELL_1651_kTZ.dat,1022,2.492,6.011,nan,nan,nan,nan,[4185]    ,[4185]
WHL_J125933.4+600409,12,59,33,+,60,4,14.14,194.88766,60.07059,0.33,0.3,1,R2500     ,501,28,1118,61,6.804,0.549,6.742,0.517,327.1,56.1,36.9,80.1,6.894,0.515,1.12E-01,6.80E-02,1.15E-12,4.28E-14,4.09E+44,1.52E+43,3.90E+44,1.44E+43,5.67E+44,2.10E+43,./proj_profs/WHL_J125933.4+600409_kTZ.dat,3072,1.062,1.769,nan,nan,nan,nan,[15138  13382  16373],[13382  15138  16373]
NSC_J125947+312215,12,59,52,+,31,21,7.15,194.9665,31.35199,0.059,0.3,1,R2500     ,190,15,437,52,0.922,0.11,0.894,0.15,nan,nan,nan,nan,0.91,0.104,1.42E-01,7.50E-02,3.03E-13,9.02E-14,2.42E+42,7.21E+41,2.49E+42,7.41E+41,3.93E+42,1.17E+42,None      ,1022,1.349,2.832,nan,nan,nan,nan,[9395]    ,[9395]
ABELL_1664,13,3,42.5,-,24,14,42.86,195.92707,-24.24524,0.128,0.3,1,R2500     ,468,14,1056,34,5.017,0.211,5.009,0.223,14.1,0.9,107.4,4.5,5.018,0.211,9.30E-02,4.00E-02,4.51E-12,9.69E-14,1.91E+44,4.11E+42,1.89E+44,4.07E+42,2.58E+44,5.54E+42,./proj_profs/ABELL_1664_kTZ.dat,2047,1.178,3.443,4.732,0.484,0.239,0.047,[7901  1648],[1648  7901]
ABELL_1668,13,3,46.6,+,19,16,12.96,195.94422,19.27027,0.063,0.3,1,R2500     ,383,20,855,48,3.306,0.292,3.185,0.282,6.2,1.3,167.3,7.9,3.326,0.291,2.45E-01,9.40E-02,3.12E-12,1.98E-13,2.95E+43,1.87E+42,2.96E+43,1.87E+42,3.87E+43,2.45E+42,./proj_profs/ABELL_1668_kTZ.dat,1022,1.442,5.301,nan,nan,nan,nan,[12877]   ,[12877]
WHL_J130558.9+263048,13,5,59.6,+,26,30,56.39,196.49828,26.51566,0.305,0.3,1,R2500     ,537,45,1165,99,7.538,0.954,7.108,0.927,nan,nan,nan,nan,7.269,0.948,1.51E-01,9.70E-02,1.55E-12,6.83E-14,4.58E+44,2.01E+43,4.34E+44,1.91E+43,6.41E+44,2.82E+43,None      ,1022,1.082,2.002,nan,nan,nan,nan,[14015]   ,[14015]
ABELL_1682,13,6,49.9,+,46,33,33.15,196.70805,46.55921,0.234,0.3,1,R2500     ,550,32,1224,72,7.377,0.648,7.284,0.64,nan,nan,nan,nan,7.205,0.618,1.16E-01,9.20E-02,2.39E-12,6.76E-14,3.84E+44,1.09E+43,3.68E+44,1.04E+43,5.41E+44,1.53E+43,None      ,2047,1.131,2.484,nan,nan,nan,nan,[11725  3244],[11725  3244]
MACS_J1311.0-0311,13,11,1.7,-,3,10,38.18,197.7569,-3.17727,0.494,0.3,1,R2500     ,428,26,958,60,6.017,0.478,5.944,0.493,32.4,3.8,83.8,8.1,6.031,0.482,2.28E-01,7.10E-02,4.94E-13,2.15E-14,4.57E+44,1.99E+43,4.40E+44,1.92E+43,6.17E+44,2.69E+43,./proj_profs/MACS_J1311.0-0311_kTZ.dat,3072,1.128,1.181,nan,nan,nan,nan,[3258  6110  9381],[3258  6110  9381]
ABELL_1689,13,11,29.5,-,1,20,28.27,197.87303,-1.34119,0.183,0.3,1,R2500     ,676,18,1502,62,10.254,0.266,10.239,0.29,61.8,4.9,126.3,7.8,9.949,0.225,2.65E-01,2.00E-02,9.63E-12,1.16E-13,8.92E+44,1.07E+43,8.43E+44,1.01E+43,1.38E+45,1.66E+43,./proj_profs/ABELL_1689_kTZ.dat,3072,1.41,3.697,10,0.874,0.279,0.11,[6930  7289  5004],[1663  5004  540  6930  7289]
400d_J1312+3900,13,12,19.9,+,39,0,55.13,198.08297,39.01531,0.404,0.3,1,R2500     ,390,72,937,173,4.639,1.251,5.205,1.455,nan,nan,nan,nan,4.481,1.148,1.38E-01,2.35E-01,2.16E-13,2.55E-14,1.23E+44,1.46E+43,1.24E+44,1.47E+43,1.66E+44,1.97E+43,None      ,1022,1.106,1.209,nan,nan,nan,nan,[5781]    ,[5781]
WHL_J131505.2+514902,13,15,4.4,+,51,49,12.34,198.76819,51.82009,0.291,0.3,1,R2500     ,583,37,1261,86,8.65,0.806,8.142,0.801,159.9,30.3,100.6,32.2,8.765,0.771,2.50E-02,4.80E-02,2.69E-12,5.48E-14,7.12E+44,1.45E+43,6.65E+44,1.36E+43,1.04E+45,2.13E+43,./proj_profs/WHL_J131505.2+514902_kTZ.dat,1022,1.149,2.245,nan,nan,nan,nan,[15123]   ,[15123]
NGC_5044  ,13,15,23.9,-,16,23,7.52,198.84967,-16.38542,0.009,0.3,1,R2500     ,187,7,471,32,0.866,0.001,0.997,0.002,1.3,0.1,47.7,1.8,1.32,0.026,4.04E-01,4.90E-02,2.83E-13,2.20E-14,5.28E+40,4.10E+39,5.29E+40,4.11E+39,7.32E+40,5.67E+39,./proj_profs/NGC_5044_kTZ.dat,1022,0.996,16.583,nan,nan,nan,nan,[9399]    ,[9399]
ABELL_1722,13,20,8.4,+,70,4,37.51,200.03508,70.07709,0.328,0.3,1,R2500     ,631,132,1429,366,10.345,3.297,10.685,4.3,nan,nan,nan,nan,8.969,2.186,5.53E-01,2.67E-01,1.09E-12,7.34E-14,3.81E+44,2.56E+43,3.52E+44,2.36E+43,5.55E+44,3.72E+43,None      ,1022,1.251,2.241,nan,nan,nan,nan,[3278]    ,[3278]
NGC_5098_GROUP,13,20,14.6,+,33,8,35.31,200.06099,33.14314,0.037,0.3,1,R2500     ,213,7,489,32,1.11,0.014,1.083,0.015,4.8,0.9,129.7,6.6,1.068,0.017,1.60E-01,1.40E-02,7.58E-13,4.60E-14,2.30E+42,1.39E+41,2.33E+42,1.42E+41,3.56E+42,2.16E+41,./proj_profs/NGC_5098_GROUP_kTZ.dat,1022,1.257,4.94,1.134,0.06,0.188,0.066,[6941]    ,[2231  6941]
ABELL_1736,13,26,52.9,-,27,10,15.45,201.72042,-27.17096,0.046,0.3,1,R2500     ,387,9,886,26,3.324,0.089,3.353,0.086,139.6,39.4,75.7,80.9,3.322,0.088,3.38E-01,4.40E-02,1.29E-11,2.61E-13,6.20E+43,1.25E+42,6.21E+43,1.26E+42,8.08E+43,1.64E+42,./proj_profs/ABELL_1736_kTZ.dat,1022,3.124,7.266,3.07,0.313,0.322,0.158,[4186]    ,[4186]
SSGC_081  ,13,29,47.8,-,31,36,24.86,202.44901,-31.60691,0.05,0.3,1,R2500     ,398,12,926,29,3.506,0.151,3.655,0.138,44.5,20.3,165.3,32,3.506,0.15,2.22E-01,5.60E-02,7.20E-12,2.55E-13,4.06E+43,1.44E+42,4.07E+43,1.44E+42,5.33E+43,1.89E+42,./proj_profs/SSGC_081_kTZ.dat,1022,2.178,6.944,3.207,0.393,0.282,0.087,[4165]    ,[4165]
a1750ss   ,13,30,9.5,-,2,5,55.05,202.53971,-2.09863,0.091,0.3,1,R2500     ,330,25,701,41,2.579,0.329,2.243,0.173,34.9,69.7,186.2,91.1,2.405,0.202,2.38E-01,9.60E-02,6.45E-13,7.43E-14,1.32E+43,1.52E+42,1.34E+43,1.55E+42,1.78E+43,2.05E+42,./proj_profs/a1750ss_kTZ.dat,1022,1.175,3.272,nan,nan,nan,nan,[12914]   ,[12914]
ABELL_1750C,13,30,50.6,-,1,51,42.49,202.71067,-1.8618,0.068,0.3,1,R2500     ,450,16,1014,38,4.454,0.247,4.402,0.253,159.9,10.8,56.1,9.7,4.429,0.247,2.90E-01,8.50E-02,4.01E-12,1.53E-13,4.36E+43,1.67E+42,4.34E+43,1.66E+42,5.77E+43,2.21E+42,./proj_profs/ABELL_1750C_kTZ.dat,1022,1.31,5.855,3.861,0.768,0.263,0.095,[11879]   ,[11879]
